University Index,University,Count,Year,Type
3,HNGU,7.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,4.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,13.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,1.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,3.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,1.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,1.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,1.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,1.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,0.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,7.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,1.0,2012,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,4.0,2012,ylymlaryň kandidaty
2,HYÖU,0.0,2012,ylymlaryň kandidaty
3,HNGU,5.0,2012,ylymlaryň kandidaty
4,TDBGI,3.0,2012,ylymlaryň kandidaty
5,TDLU,9.0,2012,ylymlaryň kandidaty
6,TDBSI,0.0,2012,ylymlaryň kandidaty
7,HGI,0.0,2012,ylymlaryň kandidaty
8,TDMaI,2.0,2012,ylymlaryň kandidaty
9,TDYDI,1.0,2012,ylymlaryň kandidaty
10,TTweII,1.0,2012,ylymlaryň kandidaty
11,TMDDI,1.0,2012,ylymlaryň kandidaty
12,TITU,0.0,2012,ylymlaryň kandidaty
13,TITUKI,0.0,2012,ylymlaryň kandidaty
14,HAA,0.0,2012,ylymlaryň kandidaty
15,TOHU,0.0,2012,ylymlaryň kandidaty
16,TDMI,0.0,2012,ylymlaryň kandidaty
17,TMK,0.0,2012,ylymlaryň kandidaty
18,TDÇA,0.0,2012,ylymlaryň kandidaty
19,SSTDMI,6.0,2012,ylymlaryň kandidaty
20,TDEI,3.0,2012,ylymlaryň kandidaty
21,TOHI,1.0,2012,ylymlaryň kandidaty
1,TDU,1.0,2012,ylymlaryň doktory
2,HYÖU,0.0,2012,ylymlaryň doktory
3,HNGU,1.0,2012,ylymlaryň doktory
4,TDBGI,0.0,2012,ylymlaryň doktory
5,TDLU,1.0,2012,ylymlaryň doktory
6,TDBSI,0.0,2012,ylymlaryň doktory
7,HGI,1.0,2012,ylymlaryň doktory
8,TDMaI,0.0,2012,ylymlaryň doktory
9,TDYDI,0.0,2012,ylymlaryň doktory
10,TTweII,0.0,2012,ylymlaryň doktory
11,TMDDI,0.0,2012,ylymlaryň doktory
12,TITU,0.0,2012,ylymlaryň doktory
13,TITUKI,0.0,2012,ylymlaryň doktory
14,HAA,0.0,2012,ylymlaryň doktory
15,TOHU,0.0,2012,ylymlaryň doktory
16,TDMI,0.0,2012,ylymlaryň doktory
17,TMK,0.0,2012,ylymlaryň doktory
18,TDÇA,0.0,2012,ylymlaryň doktory
19,SSTDMI,0.0,2012,ylymlaryň doktory
20,TDEI,0.0,2012,ylymlaryň doktory
21,TOHI,0.0,2012,ylymlaryň doktory
1,TDU,2.0,2012,dosent
2,HYÖU,0.0,2012,dosent
3,HNGU,0.0,2012,dosent
4,TDBGI,1.0,2012,dosent
5,TDLU,2.0,2012,dosent
6,TDBSI,0.0,2012,dosent
7,HGI,0.0,2012,dosent
8,TDMaI,1.0,2012,dosent
9,TDYDI,0.0,2012,dosent
10,TTweII,0.0,2012,dosent
11,TMDDI,0.0,2012,dosent
12,TITU,0.0,2012,dosent
13,TITUKI,0.0,2012,dosent
14,HAA,0.0,2012,dosent
15,TOHU,0.0,2012,dosent
16,TDMI,0.0,2012,dosent
17,TMK,0.0,2012,dosent
18,TDÇA,0.0,2012,dosent
19,SSTDMI,1.0,2012,dosent
20,TDEI,0.0,2012,dosent
21,TOHI,0.0,2012,dosent
1,TDU,0.0,2012,professor
2,HYÖU,0.0,2012,professor
3,HNGU,1.0,2012,professor
4,TDBGI,0.0,2012,professor
5,TDLU,1.0,2012,professor
6,TDBSI,0.0,2012,professor
7,HGI,0.0,2012,professor
8,TDMaI,0.0,2012,professor
9,TDYDI,0.0,2012,professor
10,TTweII,0.0,2012,professor
11,TMDDI,0.0,2012,professor
12,TITU,0.0,2012,professor
13,TITUKI,0.0,2012,professor
14,HAA,0.0,2012,professor
15,TOHU,0.0,2012,professor
16,TDMI,1.0,2012,professor
17,TMK,0.0,2012,professor
18,TDÇA,0.0,2012,professor
19,SSTDMI,0.0,2012,professor
20,TDEI,0.0,2012,professor
21,TOHI,0.0,2012,professor
1,TDU,7.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,0.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,7.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,4.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,14.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,1.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,1.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,3.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,1.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,0.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,0.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,0.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,3.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,1.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,8.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,1.0,2013,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,4.0,2013,ylymlaryň kandidaty
2,HYÖU,0.0,2013,ylymlaryň kandidaty
3,HNGU,5.0,2013,ylymlaryň kandidaty
4,TDBGI,3.0,2013,ylymlaryň kandidaty
5,TDLU,9.0,2013,ylymlaryň kandidaty
6,TDBSI,1.0,2013,ylymlaryň kandidaty
7,HGI,0.0,2013,ylymlaryň kandidaty
8,TDMaI,2.0,2013,ylymlaryň kandidaty
9,TDYDI,2.0,2013,ylymlaryň kandidaty
10,TTweII,2.0,2013,ylymlaryň kandidaty
11,TMDDI,1.0,2013,ylymlaryň kandidaty
12,TITU,0.0,2013,ylymlaryň kandidaty
13,TITUKI,0.0,2013,ylymlaryň kandidaty
14,HAA,0.0,2013,ylymlaryň kandidaty
15,TOHU,0.0,2013,ylymlaryň kandidaty
16,TDMI,1.0,2013,ylymlaryň kandidaty
17,TMK,2.0,2013,ylymlaryň kandidaty
18,TDÇA,1.0,2013,ylymlaryň kandidaty
19,SSTDMI,6.0,2013,ylymlaryň kandidaty
20,TDEI,3.0,2013,ylymlaryň kandidaty
21,TOHI,1.0,2013,ylymlaryň kandidaty
1,TDU,1.0,2013,ylymlaryň doktory
2,HYÖU,0.0,2013,ylymlaryň doktory
3,HNGU,1.0,2013,ylymlaryň doktory
4,TDBGI,0.0,2013,ylymlaryň doktory
5,TDLU,2.0,2013,ylymlaryň doktory
6,TDBSI,0.0,2013,ylymlaryň doktory
7,HGI,1.0,2013,ylymlaryň doktory
8,TDMaI,0.0,2013,ylymlaryň doktory
9,TDYDI,0.0,2013,ylymlaryň doktory
10,TTweII,0.0,2013,ylymlaryň doktory
11,TMDDI,0.0,2013,ylymlaryň doktory
12,TITU,0.0,2013,ylymlaryň doktory
13,TITUKI,0.0,2013,ylymlaryň doktory
14,HAA,0.0,2013,ylymlaryň doktory
15,TOHU,0.0,2013,ylymlaryň doktory
16,TDMI,0.0,2013,ylymlaryň doktory
17,TMK,0.0,2013,ylymlaryň doktory
18,TDÇA,0.0,2013,ylymlaryň doktory
19,SSTDMI,0.0,2013,ylymlaryň doktory
20,TDEI,0.0,2013,ylymlaryň doktory
21,TOHI,0.0,2013,ylymlaryň doktory
1,TDU,2.0,2013,dosent
2,HYÖU,0.0,2013,dosent
3,HNGU,0.0,2013,dosent
4,TDBGI,1.0,2013,dosent
5,TDLU,2.0,2013,dosent
6,TDBSI,0.0,2013,dosent
7,HGI,0.0,2013,dosent
8,TDMaI,1.0,2013,dosent
9,TDYDI,0.0,2013,dosent
10,TTweII,0.0,2013,dosent
11,TMDDI,0.0,2013,dosent
12,TITU,0.0,2013,dosent
13,TITUKI,0.0,2013,dosent
14,HAA,0.0,2013,dosent
15,TOHU,0.0,2013,dosent
16,TDMI,0.0,2013,dosent
17,TMK,0.0,2013,dosent
18,TDÇA,0.0,2013,dosent
19,SSTDMI,2.0,2013,dosent
20,TDEI,0.0,2013,dosent
21,TOHI,0.0,2013,dosent
1,TDU,0.0,2013,professor
2,HYÖU,0.0,2013,professor
3,HNGU,1.0,2013,professor
4,TDBGI,0.0,2013,professor
5,TDLU,1.0,2013,professor
6,TDBSI,0.0,2013,professor
7,HGI,0.0,2013,professor
8,TDMaI,0.0,2013,professor
9,TDYDI,0.0,2013,professor
10,TTweII,0.0,2013,professor
11,TMDDI,0.0,2013,professor
12,TITU,0.0,2013,professor
13,TITUKI,0.0,2013,professor
14,HAA,0.0,2013,professor
15,TOHU,0.0,2013,professor
16,TDMI,1.0,2013,professor
17,TMK,1.0,2013,professor
18,TDÇA,0.0,2013,professor
19,SSTDMI,0.0,2013,professor
20,TDEI,0.0,2013,professor
21,TOHI,0.0,2013,professor
1,TDU,7.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,7.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,4.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,14.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,3.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,1.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,0.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,0.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,0.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,3.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,1.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,8.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2014,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,4.0,2014,ylymlaryň kandidaty
2,HYÖU,0.0,2014,ylymlaryň kandidaty
3,HNGU,5.0,2014,ylymlaryň kandidaty
4,TDBGI,3.0,2014,ylymlaryň kandidaty
5,TDLU,9.0,2014,ylymlaryň kandidaty
6,TDBSI,2.0,2014,ylymlaryň kandidaty
7,HGI,1.0,2014,ylymlaryň kandidaty
8,TDMaI,2.0,2014,ylymlaryň kandidaty
9,TDYDI,2.0,2014,ylymlaryň kandidaty
10,TTweII,2.0,2014,ylymlaryň kandidaty
11,TMDDI,1.0,2014,ylymlaryň kandidaty
12,TITU,0.0,2014,ylymlaryň kandidaty
13,TITUKI,0.0,2014,ylymlaryň kandidaty
14,HAA,0.0,2014,ylymlaryň kandidaty
15,TOHU,0.0,2014,ylymlaryň kandidaty
16,TDMI,1.0,2014,ylymlaryň kandidaty
17,TMK,2.0,2014,ylymlaryň kandidaty
18,TDÇA,1.0,2014,ylymlaryň kandidaty
19,SSTDMI,6.0,2014,ylymlaryň kandidaty
20,TDEI,3.0,2014,ylymlaryň kandidaty
21,TOHI,2.0,2014,ylymlaryň kandidaty
1,TDU,1.0,2014,ylymlaryň doktory
2,HYÖU,1.0,2014,ylymlaryň doktory
3,HNGU,1.0,2014,ylymlaryň doktory
4,TDBGI,0.0,2014,ylymlaryň doktory
5,TDLU,2.0,2014,ylymlaryň doktory
6,TDBSI,0.0,2014,ylymlaryň doktory
7,HGI,1.0,2014,ylymlaryň doktory
8,TDMaI,0.0,2014,ylymlaryň doktory
9,TDYDI,0.0,2014,ylymlaryň doktory
10,TTweII,0.0,2014,ylymlaryň doktory
11,TMDDI,0.0,2014,ylymlaryň doktory
12,TITU,0.0,2014,ylymlaryň doktory
13,TITUKI,0.0,2014,ylymlaryň doktory
14,HAA,0.0,2014,ylymlaryň doktory
15,TOHU,0.0,2014,ylymlaryň doktory
16,TDMI,0.0,2014,ylymlaryň doktory
17,TMK,0.0,2014,ylymlaryň doktory
18,TDÇA,0.0,2014,ylymlaryň doktory
19,SSTDMI,0.0,2014,ylymlaryň doktory
20,TDEI,0.0,2014,ylymlaryň doktory
21,TOHI,0.0,2014,ylymlaryň doktory
1,TDU,2.0,2014,dosent
2,HYÖU,0.0,2014,dosent
3,HNGU,0.0,2014,dosent
4,TDBGI,1.0,2014,dosent
5,TDLU,2.0,2014,dosent
6,TDBSI,0.0,2014,dosent
7,HGI,0.0,2014,dosent
8,TDMaI,1.0,2014,dosent
9,TDYDI,0.0,2014,dosent
10,TTweII,0.0,2014,dosent
11,TMDDI,0.0,2014,dosent
12,TITU,0.0,2014,dosent
13,TITUKI,0.0,2014,dosent
14,HAA,0.0,2014,dosent
15,TOHU,0.0,2014,dosent
16,TDMI,0.0,2014,dosent
17,TMK,0.0,2014,dosent
18,TDÇA,0.0,2014,dosent
19,SSTDMI,2.0,2014,dosent
20,TDEI,0.0,2014,dosent
21,TOHI,0.0,2014,dosent
1,TDU,0.0,2014,professor
2,HYÖU,1.0,2014,professor
3,HNGU,1.0,2014,professor
4,TDBGI,0.0,2014,professor
5,TDLU,1.0,2014,professor
6,TDBSI,0.0,2014,professor
7,HGI,0.0,2014,professor
8,TDMaI,0.0,2014,professor
9,TDYDI,0.0,2014,professor
10,TTweII,0.0,2014,professor
11,TMDDI,0.0,2014,professor
12,TITU,0.0,2014,professor
13,TITUKI,0.0,2014,professor
14,HAA,0.0,2014,professor
15,TOHU,0.0,2014,professor
16,TDMI,1.0,2014,professor
17,TMK,1.0,2014,professor
18,TDÇA,0.0,2014,professor
19,SSTDMI,0.0,2014,professor
20,TDEI,0.0,2014,professor
21,TOHI,0.0,2014,professor
1,TDU,7.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,3.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,7.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,17.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,3.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,0.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,0.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,0.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,3.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,8.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2015,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2015,ylymlaryň kandidaty
2,HYÖU,1.0,2015,ylymlaryň kandidaty
3,HNGU,5.0,2015,ylymlaryň kandidaty
4,TDBGI,2.0,2015,ylymlaryň kandidaty
5,TDLU,11.0,2015,ylymlaryň kandidaty
6,TDBSI,2.0,2015,ylymlaryň kandidaty
7,HGI,1.0,2015,ylymlaryň kandidaty
8,TDMaI,2.0,2015,ylymlaryň kandidaty
9,TDYDI,2.0,2015,ylymlaryň kandidaty
10,TTweII,2.0,2015,ylymlaryň kandidaty
11,TMDDI,2.0,2015,ylymlaryň kandidaty
12,TITU,0.0,2015,ylymlaryň kandidaty
13,TITUKI,0.0,2015,ylymlaryň kandidaty
14,HAA,0.0,2015,ylymlaryň kandidaty
15,TOHU,0.0,2015,ylymlaryň kandidaty
16,TDMI,1.0,2015,ylymlaryň kandidaty
17,TMK,2.0,2015,ylymlaryň kandidaty
18,TDÇA,2.0,2015,ylymlaryň kandidaty
19,SSTDMI,6.0,2015,ylymlaryň kandidaty
20,TDEI,3.0,2015,ylymlaryň kandidaty
21,TOHI,2.0,2015,ylymlaryň kandidaty
1,TDU,2.0,2015,ylymlaryň doktory
2,HYÖU,1.0,2015,ylymlaryň doktory
3,HNGU,1.0,2015,ylymlaryň doktory
4,TDBGI,0.0,2015,ylymlaryň doktory
5,TDLU,2.0,2015,ylymlaryň doktory
6,TDBSI,0.0,2015,ylymlaryň doktory
7,HGI,1.0,2015,ylymlaryň doktory
8,TDMaI,0.0,2015,ylymlaryň doktory
9,TDYDI,0.0,2015,ylymlaryň doktory
10,TTweII,0.0,2015,ylymlaryň doktory
11,TMDDI,0.0,2015,ylymlaryň doktory
12,TITU,0.0,2015,ylymlaryň doktory
13,TITUKI,0.0,2015,ylymlaryň doktory
14,HAA,0.0,2015,ylymlaryň doktory
15,TOHU,0.0,2015,ylymlaryň doktory
16,TDMI,0.0,2015,ylymlaryň doktory
17,TMK,0.0,2015,ylymlaryň doktory
18,TDÇA,0.0,2015,ylymlaryň doktory
19,SSTDMI,0.0,2015,ylymlaryň doktory
20,TDEI,0.0,2015,ylymlaryň doktory
21,TOHI,0.0,2015,ylymlaryň doktory
1,TDU,2.0,2015,dosent
2,HYÖU,0.0,2015,dosent
3,HNGU,0.0,2015,dosent
4,TDBGI,0.0,2015,dosent
5,TDLU,3.0,2015,dosent
6,TDBSI,0.0,2015,dosent
7,HGI,0.0,2015,dosent
8,TDMaI,1.0,2015,dosent
9,TDYDI,0.0,2015,dosent
10,TTweII,0.0,2015,dosent
11,TMDDI,0.0,2015,dosent
12,TITU,0.0,2015,dosent
13,TITUKI,0.0,2015,dosent
14,HAA,0.0,2015,dosent
15,TOHU,0.0,2015,dosent
16,TDMI,0.0,2015,dosent
17,TMK,0.0,2015,dosent
18,TDÇA,0.0,2015,dosent
19,SSTDMI,2.0,2015,dosent
20,TDEI,0.0,2015,dosent
21,TOHI,0.0,2015,dosent
1,TDU,0.0,2015,professor
2,HYÖU,1.0,2015,professor
3,HNGU,1.0,2015,professor
4,TDBGI,0.0,2015,professor
5,TDLU,1.0,2015,professor
6,TDBSI,0.0,2015,professor
7,HGI,0.0,2015,professor
8,TDMaI,0.0,2015,professor
9,TDYDI,0.0,2015,professor
10,TTweII,0.0,2015,professor
11,TMDDI,0.0,2015,professor
12,TITU,0.0,2015,professor
13,TITUKI,0.0,2015,professor
14,HAA,0.0,2015,professor
15,TOHU,0.0,2015,professor
16,TDMI,1.0,2015,professor
17,TMK,1.0,2015,professor
18,TDÇA,0.0,2015,professor
19,SSTDMI,0.0,2015,professor
20,TDEI,0.0,2015,professor
21,TOHI,0.0,2015,professor
1,TDU,7.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,3.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,6.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
5,TDLU,17.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
6,TDBSI,3.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
7,HGI,3.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
8,TDMaI,4.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
9,TDYDI,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
10,TTweII,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
11,TMDDI,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
12,TITU,3.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
13,TITUKI,0.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
14,HAA,0.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
15,TOHU,0.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
16,TDMI,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
17,TMK,3.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
18,TDÇA,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
19,SSTDMI,8.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
20,TDEI,3.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
21,TOHI,2.0,2016,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
1,TDU,3.0,2016,ylymlaryň kandidaty
2,HYÖU,1.0,2016,ylymlaryň kandidaty
3,HNGU,5.0,2016,ylymlaryň kandidaty
4,TDBGI,2.0,2016,ylymlaryň kandidaty
5,TDLU,11.0,2016,ylymlaryň kandidaty
6,TDBSI,3.0,2016,ylymlaryň kandidaty
7,HGI,2.0,2016,ylymlaryň kandidaty
8,TDMaI,3.0,2016,ylymlaryň kandidaty
9,TDYDI,2.0,2016,ylymlaryň kandidaty
10,TTweII,2.0,2016,ylymlaryň kandidaty
11,TMDDI,2.0,2016,ylymlaryň kandidaty
12,TITU,1.0,2016,ylymlaryň kandidaty
13,TITUKI,0.0,2016,ylymlaryň kandidaty
14,HAA,0.0,2016,ylymlaryň kandidaty
15,TOHU,0.0,2016,ylymlaryň kandidaty
16,TDMI,1.0,2016,ylymlaryň kandidaty
17,TMK,2.0,2016,ylymlaryň kandidaty
18,TDÇA,2.0,2016,ylymlaryň kandidaty
19,SSTDMI,6.0,2016,ylymlaryň kandidaty
20,TDEI,3.0,2016,ylymlaryň kandidaty
21,TOHI,2.0,2016,ylymlaryň kandidaty
1,TDU,2.0,2016,ylymlaryň doktory
2,HYÖU,1.0,2016,ylymlaryň doktory
3,HNGU,1.0,2016,ylymlaryň doktory
4,TDBGI,0.0,2016,ylymlaryň doktory
5,TDLU,2.0,2016,ylymlaryň doktory
6,TDBSI,0.0,2016,ylymlaryň doktory
7,HGI,1.0,2016,ylymlaryň doktory
8,TDMaI,0.0,2016,ylymlaryň doktory
9,TDYDI,0.0,2016,ylymlaryň doktory
10,TTweII,0.0,2016,ylymlaryň doktory
11,TMDDI,0.0,2016,ylymlaryň doktory
12,TITU,1.0,2016,ylymlaryň doktory
13,TITUKI,0.0,2016,ylymlaryň doktory
14,HAA,0.0,2016,ylymlaryň doktory
15,TOHU,0.0,2016,ylymlaryň doktory
16,TDMI,0.0,2016,ylymlaryň doktory
17,TMK,0.0,2016,ylymlaryň doktory
18,TDÇA,0.0,2016,ylymlaryň doktory
19,SSTDMI,0.0,2016,ylymlaryň doktory
20,TDEI,0.0,2016,ylymlaryň doktory
21,TOHI,0.0,2016,ylymlaryň doktory
1,TDU,2.0,2016,dosent
2,HYÖU,0.0,2016,dosent
3,HNGU,0.0,2016,dosent
4,TDBGI,0.0,2016,dosent
5,TDLU,3.0,2016,dosent
6,TDBSI,0.0,2016,dosent
7,HGI,0.0,2016,dosent
8,TDMaI,1.0,2016,dosent
9,TDYDI,0.0,2016,dosent
10,TTweII,0.0,2016,dosent
11,TMDDI,0.0,2016,dosent
12,TITU,1.0,2016,dosent
13,TITUKI,0.0,2016,dosent
14,HAA,0.0,2016,dosent
15,TOHU,0.0,2016,dosent
16,TDMI,0.0,2016,dosent
17,TMK,0.0,2016,dosent
18,TDÇA,0.0,2016,dosent
19,SSTDMI,2.0,2016,dosent
20,TDEI,0.0,2016,dosent
21,TOHI,0.0,2016,dosent
1,TDU,0.0,2016,professor
2,HYÖU,1.0,2016,professor
3,HNGU,0.0,2016,professor
4,TDBGI,0.0,2016,professor
5,TDLU,1.0,2016,professor
6,TDBSI,0.0,2016,professor
7,HGI,0.0,2016,professor
8,TDMaI,0.0,2016,professor
9,TDYDI,0.0,2016,professor
10,TTweII,0.0,2016,professor
11,TMDDI,0.0,2016,professor
12,TITU,0.0,2016,professor
13,TITUKI,0.0,2016,professor
14,HAA,0.0,2016,professor
15,TOHU,0.0,2016,professor
16,TDMI,1.0,2016,professor
17,TMK,1.0,2016,professor
18,TDÇA,0.0,2016,professor
19,SSTDMI,0.0,2016,professor
20,TDEI,0.0,2016,professor
21,TOHI,0.0,2016,professor
1,TDU,5.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
2,HYÖU,3.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
3,HNGU,5.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
4,TDBGI,2.0,2017,Alymlyk derejeli we alymlyk atly işgärleriň jemi sany
